<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.03	00:40:00	1.70067	1.70114	1.70052	1.70054	496	0	40
2018.01.03	01:00:00	1.70048	1.70092	1.69996	1.70009	1943	0	14
2018.01.03	01:20:00	1.70010	1.70058	1.69966	1.70005	899	0	24
2018.01.03	01:40:00	1.70003	1.70026	1.69974	1.70011	388	0	26
2018.01.03	02:00:00	1.70007	1.70016	1.69946	1.70004	787	0	24
2018.01.03	02:20:00	1.70005	1.70081	1.69984	1.70047	781	0	20
2018.01.03	02:40:00	1.70048	1.70120	1.70019	1.70103	981	0	24
2018.01.03	03:00:00	1.70106	1.70116	1.70036	1.70072	966	0	27
2018.01.03	03:20:00	1.70071	1.70090	1.70028	1.70086	899	0	26
2018.01.03	03:40:00	1.70086	1.70204	1.70080	1.70169	1239	0	23
2018.01.03	04:00:00	1.70168	1.70222	1.70102	1.70174	990	0	17
2018.01.03	04:20:00	1.70174	1.70244	1.70136	1.70222	953	0	27
2018.01.03	04:40:00	1.70224	1.70297	1.70217	1.70236	1451	0	17
2018.01.03	05:00:00	1.70236	1.70287	1.70229	1.70281	799	0	24
2018.01.03	05:20:00	1.70282	1.70295	1.70232	1.70233	436	0	22
2018.01.03	05:40:00	1.70234	1.70238	1.70200	1.70207	516	0	25
2018.01.03	06:00:00	1.70207	1.70226	1.70201	1.70203	745	0	26
2018.01.03	06:20:00	1.70203	1.70231	1.70176	1.70231	777	0	23
2018.01.03	06:40:00	1.70231	1.70251	1.70171	1.70182	781	0	25
2018.01.03	07:00:00	1.70182	1.70229	1.70181	1.70196	516	0	25
2018.01.03	07:20:00	1.70196	1.70219	1.70173	1.70187	641	0	25
2018.01.03	07:40:00	1.70188	1.70222	1.70158	1.70199	813	0	24
2018.01.03	08:00:00	1.70199	1.70258	1.70138	1.70240	1087	0	17
2018.01.03	08:20:00	1.70240	1.70302	1.70222	1.70226	1324	0	26
